seed_origin,line_id,Species,subspecies,race,teosinte_acc_id,gen,F1,BC1,BC2,S1,S2,S3,blk
PV24-2360.3,Zx.17.3.1.13.3.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,1,13,3,0,0,0
PV24-2361.1,Zx.17.3.2.13.1.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,2,13,1,0,0,0
PV24-2361.2,Zx.17.3.2.13.2.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,2,13,2,0,0,0
PV24-2361.3,Zx.17.3.2.13.3.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,2,13,3,0,0,0
PV24-2362.1,Zx.17.3.2.15.1.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,2,15,1,0,0,0
PV24-2362.2,Zx.17.3.2.15.2.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,2,15,2,0,0,0
PV24-2362.3,Zx.17.3.2.15.3.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,2,15,3,0,0,0
PV24-2363.1,Zx.17.3.3.11.1.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,3,11,1,0,0,0
PV24-2363.2,Zx.17.3.3.11.2.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,3,11,2,0,0,0
PV24-2363.3,Zx.17.3.3.11.3.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,3,11,3,0,0,0
PV24-2364.1,Zx.17.3.3.12.1.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,3,12,1,0,0,0
PV24-2364.2,Zx.17.3.3.12.2.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,3,12,2,0,0,0
PV24-2364.3,Zx.17.3.3.12.3.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,3,12,3,0,0,0
PV24-2365.1,Zx.17.3.3.13.1.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,3,13,1,0,0,0
PV24-2365.2,Zx.17.3.3.13.2.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,3,13,2,0,0,0
PV24-2365.3,Zx.17.3.3.13.3.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,3,13,3,0,0,0
PV24-2366.1,Zx.17.3.3.14.1.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,3,14,1,0,0,0
PV24-2366.2,Zx.17.3.3.14.2.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,3,14,2,0,0,0
PV24-2366.3,Zx.17.3.3.14.3.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,3,14,3,0,0,0
PV24-2367.1,Zx.17.3.3.15.1.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,3,15,1,0,0,0
PV24-2367.2,Zx.17.3.3.15.2.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,3,15,2,0,0,0
PV24-2367.3,Zx.17.3.3.15.3.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,3,15,3,0,0,0
PV24-2368.1,Zx.17.3.4.11.1.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,4,11,1,0,0,0
PV24-2368.2,Zx.17.3.4.11.2.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,4,11,2,0,0,0
PV24-2368.3,Zx.17.3.4.11.3.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,4,11,3,0,0,0
PV24-2369.1,Zx.17.3.4.12.1.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,4,12,1,0,0,0
PV24-2369.2,Zx.17.3.4.12.2.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,4,12,2,0,0,0
PV24-2369.3,Zx.17.3.4.12.3.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,4,12,3,0,0,0
PV24-2370.1,Zx.17.3.4.13.1.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,4,13,1,0,0,0
PV24-2370.2,Zx.17.3.4.13.2.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,4,13,2,0,0,0
PV24-2370.3,Zx.17.3.4.13.3.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,4,13,3,0,0,0
PV24-2371.1,Zx.17.3.5.11.1.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,5,11,1,0,0,0
PV24-2371.2,Zx.17.3.5.11.2.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,5,11,2,0,0,0
PV24-2371.3,Zx.17.3.5.11.3.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,5,11,3,0,0,0
PV24-2372.1,Zx.17.3.5.16.1.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,5,16,1,0,0,0
PV24-2372.2,Zx.17.3.5.16.2.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,5,16,2,0,0,0
PV24-2372.3,Zx.17.3.5.16.3.0.0.0,Zea_mays,mexicana,durango,Zx.17,BC2F1:2,3,5,16,3,0,0,0
PV24-2373.1,Zx.21.1.1.12.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,1,12,1,0,0,0
PV24-2373.2,Zx.21.1.1.12.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,1,12,2,0,0,0
PV24-2373.3,Zx.21.1.1.12.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,1,12,3,0,0,0
PV24-2374.1,Zx.21.1.1.13.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,1,13,1,0,0,0
PV24-2374.2,Zx.21.1.1.13.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,1,13,2,0,0,0
PV24-2374.3,Zx.21.1.1.13.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,1,13,3,0,0,0
PV24-2375.1,Zx.21.1.1.14.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,1,14,1,0,0,0
PV24-2375.2,Zx.21.1.1.14.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,1,14,2,0,0,0
PV24-2375.3,Zx.21.1.1.14.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,1,14,3,0,0,0
PV24-2376.1,Zx.21.1.1.16.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,1,16,1,0,0,0
PV24-2376.2,Zx.21.1.1.16.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,1,16,2,0,0,0
PV24-2376.3,Zx.21.1.1.16.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,1,16,3,0,0,0
PV24-2377.1,Zx.21.1.2.12.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,2,12,1,0,0,0
PV24-2377.2,Zx.21.1.2.12.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,2,12,2,0,0,0
PV24-2377.3,Zx.21.1.2.12.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,2,12,3,0,0,0
PV24-2378.1,Zx.21.1.2.15.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,2,15,1,0,0,0
PV24-2378.2,Zx.21.1.2.15.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,2,15,2,0,0,0
PV24-2378.3,Zx.21.1.2.15.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,2,15,3,0,0,0
PV24-2379.1,Zx.21.1.2.16.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,2,16,1,0,0,0
PV24-2379.2,Zx.21.1.2.16.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,2,16,2,0,0,0
PV24-2379.3,Zx.21.1.2.16.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,2,16,3,0,0,0
PV24-2380.1,Zx.21.1.3.11.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,3,11,1,0,0,0
PV24-2380.2,Zx.21.1.3.11.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,3,11,2,0,0,0
PV24-2380.3,Zx.21.1.3.11.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,3,11,3,0,0,0
PV24-2382.1,Zx.21.1.3.17.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,3,17,1,0,0,0
PV24-2382.2,Zx.21.1.3.17.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,3,17,2,0,0,0
PV24-2382.3,Zx.21.1.3.17.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,3,17,3,0,0,0
PV24-2383.1,Zx.21.1.4.13.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,4,13,1,0,0,0
PV24-2383.2,Zx.21.1.4.13.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,4,13,2,0,0,0
PV24-2383.3,Zx.21.1.4.13.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,4,13,3,0,0,0
PV24-2385.1,Zx.21.1.4.16.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,4,16,1,0,0,0
PV24-2385.2,Zx.21.1.4.16.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,4,16,2,0,0,0
PV24-2385.3,Zx.21.1.4.16.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,4,16,3,0,0,0
PV24-2386.1,Zx.21.1.5.11.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,5,11,1,0,0,0
PV24-2386.2,Zx.21.1.5.11.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,5,11,2,0,0,0
PV24-2386.3,Zx.21.1.5.11.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,5,11,3,0,0,0
PV24-2387.1,Zx.21.1.5.12.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,5,12,1,0,0,0
PV24-2387.2,Zx.21.1.5.12.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,5,12,2,0,0,0
PV24-2387.3,Zx.21.1.5.12.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,5,12,3,0,0,0
PV24-2388.1,Zx.21.1.5.16.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,5,16,1,0,0,0
PV24-2388.2,Zx.21.1.5.16.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,5,16,2,0,0,0
PV24-2388.3,Zx.21.1.5.16.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,1,5,16,3,0,0,0
PV24-2389.1,Zx.21.2.1.11.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,1,11,1,0,0,0
PV24-2389.2,Zx.21.2.1.11.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,1,11,2,0,0,0
PV24-2389.3,Zx.21.2.1.11.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,1,11,3,0,0,0
PV24-2390.1,Zx.21.2.2.11.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,2,11,1,0,0,0
PV24-2390.2,Zx.21.2.2.11.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,2,11,2,0,0,0
PV24-2390.3,Zx.21.2.2.11.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,2,11,3,0,0,0
PV24-2391.1,Zx.21.2.3.11.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,3,11,1,0,0,0
PV24-2391.2,Zx.21.2.3.11.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,3,11,2,0,0,0
PV24-2391.3,Zx.21.2.3.11.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,3,11,3,0,0,0
PV24-2392.1,Zx.21.2.3.13.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,3,13,1,0,0,0
PV24-2392.2,Zx.21.2.3.13.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,3,13,2,0,0,0
PV24-2392.3,Zx.21.2.3.13.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,3,13,3,0,0,0
PV24-2393.1,Zx.21.2.3.14.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,3,14,1,0,0,0
PV24-2393.2,Zx.21.2.3.14.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,3,14,2,0,0,0
PV24-2393.3,Zx.21.2.3.14.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,3,14,3,0,0,0
PV24-2394.1,Zx.21.2.3.15.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,3,15,1,0,0,0
PV24-2394.2,Zx.21.2.3.15.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,3,15,2,0,0,0
PV24-2394.3,Zx.21.2.3.15.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,3,15,3,0,0,0
PV24-2396.1,Zx.21.2.4.14.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,4,14,1,0,0,0
PV24-2396.2,Zx.21.2.4.14.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,4,14,2,0,0,0
PV24-2396.3,Zx.21.2.4.14.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,4,14,3,0,0,0
PV24-2397.1,Zx.21.2.4.15.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,4,15,1,0,0,0
PV24-2397.2,Zx.21.2.4.15.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,4,15,2,0,0,0
PV24-2397.3,Zx.21.2.4.15.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,4,15,3,0,0,0
PV24-2398.1,Zx.21.2.5.12.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,5,12,1,0,0,0
PV24-2398.2,Zx.21.2.5.12.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,5,12,2,0,0,0
PV24-2398.3,Zx.21.2.5.12.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,5,12,3,0,0,0
PV24-2399.1,Zx.21.2.5.13.1.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,5,13,1,0,0,0
PV24-2399.2,Zx.21.2.5.13.2.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,5,13,2,0,0,0
PV24-2399.3,Zx.21.2.5.13.3.0.0.0,Zea_mays,mexicana,mesa,Zx.21,BC2F1:2,2,5,13,3,0,0,0
PV24-2400.1,Zd.1.2.1.11.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,1,11,1,0,0,0
PV24-2400.2,Zd.1.2.1.11.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,1,11,2,0,0,0
PV24-2400.3,Zd.1.2.1.11.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,1,11,3,0,0,0
PV24-2402.1,Zd.1.2.1.13.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,1,13,1,0,0,0
PV24-2402.2,Zd.1.2.1.13.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,1,13,2,0,0,0
PV24-2402.3,Zd.1.2.1.13.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,1,13,3,0,0,0
PV24-2403.1,Zd.1.2.1.14.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,1,14,1,0,0,0
PV24-2403.2,Zd.1.2.1.14.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,1,14,2,0,0,0
PV24-2403.3,Zd.1.2.1.14.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,1,14,3,0,0,0
PV24-2404.1,Zd.1.2.2.11.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,2,11,1,0,0,0
PV24-2404.2,Zd.1.2.2.11.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,2,11,2,0,0,0
PV24-2404.3,Zd.1.2.2.11.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,2,11,3,0,0,0
PV24-2405.1,Zd.1.2.2.14.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,2,14,1,0,0,0
PV24-2405.2,Zd.1.2.2.14.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,2,14,2,0,0,0
PV24-2405.3,Zd.1.2.2.14.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,2,14,3,0,0,0
PV24-2406.1,Zd.1.2.2.15.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,2,15,1,0,0,0
PV24-2406.2,Zd.1.2.2.15.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,2,15,2,0,0,0
PV24-2406.3,Zd.1.2.2.15.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,2,15,3,0,0,0
PV24-2407.1,Zd.1.2.3.12.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,3,12,1,0,0,0
PV24-2407.2,Zd.1.2.3.12.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,3,12,2,0,0,0
PV24-2407.3,Zd.1.2.3.12.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,3,12,3,0,0,0
PV24-2408.1,Zd.1.2.3.13.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,3,13,1,0,0,0
PV24-2408.2,Zd.1.2.3.13.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,3,13,2,0,0,0
PV24-2408.3,Zd.1.2.3.13.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,3,13,3,0,0,0
PV24-2409.1,Zd.1.2.4.11.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,4,11,1,0,0,0
PV24-2409.2,Zd.1.2.4.11.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,4,11,2,0,0,0
PV24-2409.3,Zd.1.2.4.11.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,4,11,3,0,0,0
PV24-2410.1,Zd.1.2.4.12.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,4,12,1,0,0,0
PV24-2410.2,Zd.1.2.4.12.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,4,12,2,0,0,0
PV24-2410.3,Zd.1.2.4.12.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,4,12,3,0,0,0
PV24-2411.1,Zd.1.2.4.13.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,4,13,1,0,0,0
PV24-2411.2,Zd.1.2.4.13.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,4,13,2,0,0,0
PV24-2411.3,Zd.1.2.4.13.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,4,13,3,0,0,0
PV24-2412.1,Zd.1.2.4.14.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,4,14,1,0,0,0
PV24-2412.2,Zd.1.2.4.14.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,4,14,2,0,0,0
PV24-2412.3,Zd.1.2.4.14.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.1,BC2F1:2,2,4,14,3,0,0,0
PV24-2414.1,Zd.2.1.1.13.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,1,13,1,0,0,0
PV24-2414.2,Zd.2.1.1.13.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,1,13,2,0,0,0
PV24-2414.3,Zd.2.1.1.13.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,1,13,3,0,0,0
PV24-2415.1,Zd.2.1.1.14.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,1,14,1,0,0,0
PV24-2415.2,Zd.2.1.1.14.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,1,14,2,0,0,0
PV24-2415.3,Zd.2.1.1.14.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,1,14,3,0,0,0
PV24-2417.1,Zd.2.1.1.16.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,1,16,1,0,0,0
PV24-2417.2,Zd.2.1.1.16.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,1,16,2,0,0,0
PV24-2417.3,Zd.2.1.1.16.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,1,16,3,0,0,0
PV24-2418.1,Zd.2.1.3.11.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,3,11,1,0,0,0
PV24-2418.2,Zd.2.1.3.11.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,3,11,2,0,0,0
PV24-2418.3,Zd.2.1.3.11.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,3,11,3,0,0,0
PV24-2419.1,Zd.2.1.4.11.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,4,11,1,0,0,0
PV24-2419.2,Zd.2.1.4.11.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,4,11,2,0,0,0
PV24-2419.3,Zd.2.1.4.11.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,4,11,3,0,0,0
PV24-2420.1,Zd.2.1.4.12.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,4,12,1,0,0,0
PV24-2420.2,Zd.2.1.4.12.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,4,12,2,0,0,0
PV24-2420.3,Zd.2.1.4.12.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,4,12,3,0,0,0
PV24-2421.1,Zd.2.1.4.13.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,4,13,1,0,0,0
PV24-2421.2,Zd.2.1.4.13.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,4,13,2,0,0,0
PV24-2421.3,Zd.2.1.4.13.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,4,13,3,0,0,0
PV24-2422.1,Zd.2.1.4.14.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,4,14,1,0,0,0
PV24-2422.2,Zd.2.1.4.14.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,4,14,2,0,0,0
PV24-2422.3,Zd.2.1.4.14.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,4,14,3,0,0,0
PV24-2425.1,Zd.2.1.5.11.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,5,11,1,0,0,0
PV24-2425.2,Zd.2.1.5.11.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,5,11,2,0,0,0
PV24-2425.3,Zd.2.1.5.11.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,5,11,3,0,0,0
PV24-2426.1,Zd.2.1.5.12.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,5,12,1,0,0,0
PV24-2426.2,Zd.2.1.5.12.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,5,12,2,0,0,0
PV24-2426.3,Zd.2.1.5.12.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,5,12,3,0,0,0
PV24-2427.1,Zd.2.1.5.13.1.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,5,13,1,0,0,0
PV24-2427.2,Zd.2.1.5.13.2.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,5,13,2,0,0,0
PV24-2427.3,Zd.2.1.5.13.3.0.0.0,Zea_diploperennis,diplo,diplo,Zd.2,BC2F1:2,1,5,13,3,0,0,0
PV24-2428.1,Zx.35.2.1.11.1.0.0.0,Zea_mays,mexicana,nabogame,Zx.35,BC2F1:2,2,1,11,1,0,0,0
PV24-2428.2,Zx.35.2.1.11.2.0.0.0,Zea_mays,mexicana,nabogame,Zx.35,BC2F1:2,2,1,11,2,0,0,0
PV24-2428.3,Zx.35.2.1.11.3.0.0.0,Zea_mays,mexicana,nabogame,Zx.35,BC2F1:2,2,1,11,3,0,0,0
PV24-2429.1,Zx.35.2.1.12.1.0.0.0,Zea_mays,mexicana,nabogame,Zx.35,BC2F1:2,2,1,12,1,0,0,0
PV24-2429.2,Zx.35.2.1.12.2.0.0.0,Zea_mays,mexicana,nabogame,Zx.35,BC2F1:2,2,1,12,2,0,0,0
PV24-2429.3,Zx.35.2.1.12.3.0.0.0,Zea_mays,mexicana,nabogame,Zx.35,BC2F1:2,2,1,12,3,0,0,0
PV24-2430.1,Zx.35.2.1.13.1.0.0.0,Zea_mays,mexicana,nabogame,Zx.35,BC2F1:2,2,1,13,1,0,0,0
PV24-2430.2,Zx.35.2.1.13.2.0.0.0,Zea_mays,mexicana,nabogame,Zx.35,BC2F1:2,2,1,13,2,0,0,0
PV24-2430.3,Zx.35.2.1.13.3.0.0.0,Zea_mays,mexicana,nabogame,Zx.35,BC2F1:2,2,1,13,3,0,0,0
PV24-2431.1,Zx.35.2.1.16.1.0.0.0,Zea_mays,mexicana,nabogame,Zx.35,BC2F1:2,2,1,16,1,0,0,0
PV24-2431.2,Zx.35.2.1.16.2.0.0.0,Zea_mays,mexicana,nabogame,Zx.35,BC2F1:2,2,1,16,2,0,0,0
